ID,Exec,FO,Tempo
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,0,41.515000,329.451008
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,1,54.250000,384.991143
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,2,54.400000,396.251624
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,3,54.000000,391.819590
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,4,53.550000,334.515802
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,5,53.500000,378.508952
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,6,111.360000,404.808045
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,7,122.535000,409.138497
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,8,100.130000,339.949507
573-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,9,154.220000,412.550488
