ID,Exec,FO,Tempo
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,0,500.485000,560.450741
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,1,497.440000,501.306930
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,2,488.700000,491.627367
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,3,100.750000,329.014638
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,4,502.605000,467.899507
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,5,54.450000,322.348021
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,6,491.700000,461.286837
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,7,6.500000,307.365937
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,8,491.705000,470.851897
1659-0.01.0.99.200.10.0.5.UNIFORME.TORNEIO_4.500,9,497.575000,534.526005
