ID,Exec,FO,Tempo
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,0,505.690000,1364.733445
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,1,396.160000,1610.070569
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,2,503.525000,1091.945891
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,3,123.850000,723.903373
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,4,54.950000,759.764980
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,5,500.175000,1109.802845
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,6,426.135000,1602.246977
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,7,497.600000,1074.192084
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,8,428.570000,1471.685807
849-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_4.500,9,502.400000,1530.189286
