ID,Exec,FO,Tempo
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,0,54.500000,391.775754
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,1,493.075000,483.012700
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,2,54.850000,385.771328
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,3,55.050000,389.365089
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,4,422.390000,674.292355
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,5,54.500000,388.141346
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,6,486.905000,589.175317
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,7,409.135000,634.647910
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,8,428.800000,690.476856
1246-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_4.750,9,404.330000,667.002751
