ID,Exec,FO,Tempo
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,0,14.350000,758.849600
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,1,15.865000,828.264075
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,2,7.050000,750.268880
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,3,10.050000,811.323843
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,4,15.400000,756.314334
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,5,18.395000,831.135662
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,6,8.000000,742.880941
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,7,11.015000,818.884260
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,8,7.200000,765.061730
182-0.005.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.1000,9,7.115000,813.414272
