ID,Exec,FO,Tempo
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,0,96.175000,325.833320
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,1,87.450000,330.688170
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,2,154.605000,324.138160
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,3,54.350000,324.892222
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,4,54.050000,322.118800
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,5,54.200000,329.052123
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,6,14.550000,314.895651
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,7,58.305000,323.884583
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,8,14.535000,316.644991
1637-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.1000,9,54.550000,322.111177
