ID,Exec,FO,Tempo
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,0,54.900000,397.510928
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,1,104.345000,397.880210
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,2,162.625000,349.195035
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,3,54.750000,386.026252
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,4,123.000000,399.627855
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,5,214.440000,426.647203
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,6,53.550000,319.541207
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,7,56.685000,381.315853
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,8,56.160000,390.309421
574-0.005.0.99.200.10.0.5.SEGMENTADO.ROLETA.750,9,53.950000,391.519655
