ID,Exec,FO,Tempo
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,0,55.150000,411.432625
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,1,408.485000,433.232055
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,2,492.615000,606.965095
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,3,478.940000,613.377151
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,4,418.185000,760.697849
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,5,498.620000,637.722870
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,6,54.650000,340.335482
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,7,54.800000,410.947821
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,8,55.250000,421.371440
616-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,9,482.445000,553.720915
