ID,Exec,FO,Tempo
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,0,54.950000,722.192384
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,1,501.850000,1374.116577
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,2,408.105000,1542.229814
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,3,500.575000,1272.397684
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,4,55.000000,735.419258
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,5,498.775000,1359.242643
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,6,490.220000,1493.260767
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,7,54.950000,807.961012
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,8,455.795000,1227.158228
824-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_4.1000,9,498.775000,1151.732717
