ID,Exec,FO,Tempo
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,0,14.550000,318.672976
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,1,111.680000,334.839116
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,2,61.260000,321.938607
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,3,53.900000,325.609021
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,4,55.250000,326.131672
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,5,69.470000,332.240649
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,6,89.005000,337.022195
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,7,48.195000,323.741207
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,8,54.700000,330.416725
1699-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.750,9,54.450000,321.604989
