ID,Exec,FO,Tempo
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,0,54.900000,1531.848494
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,1,487.950000,2157.282833
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,2,407.220000,1987.869367
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,3,56.845000,1517.610020
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,4,54.800000,1517.906736
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,5,483.145000,2086.697305
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,6,476.775000,1679.332136
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,7,432.330000,2009.657367
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,8,493.515000,1884.565492
1072-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_2.750,9,478.075000,1837.055543
