ID,Exec,FO,Tempo
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,0,4.650000,37.782309
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,1,4.750000,37.462371
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,2,5.450000,37.293525
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,3,5.120000,37.199222
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,4,5.775000,37.230273
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,5,4.950000,37.005276
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,6,5.220000,37.067994
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,7,10.110000,37.129501
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,8,4.500000,37.440528
1718-0.01.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,9,5.350000,37.670428
