ID,Exec,FO,Tempo
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,0,6.650000,307.474069
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,1,55.050000,322.737433
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,2,55.900000,330.793983
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,3,490.350000,472.736134
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,4,499.200000,456.065294
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,5,496.550000,473.105202
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,6,412.855000,568.118726
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,7,405.630000,651.557836
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,8,401.450000,637.613615
1651-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_4.750,9,490.050000,414.156303
