ID,Exec,FO,Tempo
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,0,438.545000,713.877502
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,1,400.760000,577.750396
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,2,6.450000,366.506252
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,3,489.000000,563.166642
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,4,54.750000,329.647463
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,5,466.520000,406.393481
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,6,369.145000,646.840949
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,7,54.650000,346.973223
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,8,476.200000,563.285140
1255-0.01.0.95.200.20.0.8.UNIFORME.TORNEIO_4.750,9,54.450000,392.442459
