ID,Exec,FO,Tempo
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,0,14.600000,72.923190
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,1,463.615000,83.278022
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,2,233.475000,76.339184
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,3,54.200000,76.041017
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,4,117.550000,75.288801
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,5,100.700000,76.356466
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,6,380.400000,87.828115
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,7,441.295000,81.563438
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,8,128.100000,76.609229
1294-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,9,58.800000,75.322465
