ID,Exec,FO,Tempo
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,0,63.695000,316.446564
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,1,54.500000,317.519245
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,2,98.800000,317.175727
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,3,31.555000,309.712354
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,4,59.830000,315.773413
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,5,54.850000,323.184106
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,6,53.650000,314.806538
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,7,91.930000,322.782114
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,8,37.320000,309.398364
1646-0.01.0.99.200.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,9,51.950000,317.812789
