ID,Exec,FO,Tempo
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,0,461.115000,43.269468
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,1,100.900000,40.003616
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,2,493.910000,70.317016
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,3,414.470000,65.700778
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,4,65.850000,40.832852
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,5,412.930000,59.490232
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,6,499.595000,75.181588
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,7,501.000000,62.357745
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,8,499.050000,124.653879
626-0.005.0.99.200.10.0.8.UNIFORME.TORNEIO_4.1000,9,415.610000,196.389081
