ID,Exec,FO,Tempo
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,0,498.800000,550.155058
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,1,492.795000,633.307976
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,2,421.335000,470.450783
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,3,55.350000,375.333523
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,4,489.160000,544.121192
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,5,398.480000,849.496642
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,6,424.110000,527.611866
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,7,441.620000,584.317940
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,8,493.465000,555.772925
174-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.500,9,496.965000,503.590734
