ID,Exec,FO,Tempo
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,0,496.075000,2087.784650
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,1,497.515000,2382.585273
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,2,54.900000,1536.170448
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,3,497.920000,1809.138364
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,4,420.615000,2462.400190
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,5,497.965000,2022.980402
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,6,495.305000,2304.672848
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,7,484.950000,1752.704803
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,8,394.765000,2673.381047
424-0.005.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.750,9,402.195000,2730.927993
