ID,Exec,FO,Tempo
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,0,54.000000,314.514952
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,1,53.900000,312.646093
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,2,49.750000,310.678977
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,3,52.000000,310.159598
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,4,53.800000,314.227927
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,5,54.800000,309.220318
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,6,35.855000,312.879008
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,7,112.690000,326.691189
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,8,54.050000,313.877012
1664-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.1000,9,53.250000,317.040507
