ID,Exec,FO,Tempo
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,0,208.945000,865.911540
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,1,208.815000,787.682424
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,2,168.595000,833.186545
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,3,65.775000,713.814845
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,4,80.230000,793.347115
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,5,105.150000,731.946402
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,6,212.215000,898.676038
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,7,196.675000,760.722467
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,8,265.810000,791.819828
825-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,9,213.675000,868.051339
