ID,Exec,FO,Tempo
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,0,54.550000,401.812807
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,1,386.720000,728.551777
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,2,404.435000,661.044427
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,3,483.070000,633.626169
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,4,13.900000,324.753864
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,5,494.660000,570.820212
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,6,389.805000,641.120252
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,7,491.950000,584.109389
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,8,54.800000,405.763520
569-0.005.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,9,395.190000,491.254451
