ID,Exec,FO,Tempo
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,0,5.750000,37.166158
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,1,5.560000,37.249362
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,2,7.650000,37.509667
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,3,4.695000,36.997879
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,4,6.900000,37.245104
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,5,5.250000,37.343473
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,6,4.975000,36.961562
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,7,5.995000,36.877159
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,8,4.870000,37.383848
638-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.1000,9,6.350000,36.748809
