ID,Exec,FO,Tempo
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,0,5.525000,323.875712
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,1,2.850000,326.140020
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,2,5.450000,323.957420
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,3,5.300000,324.813408
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,4,5.925000,324.808682
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,5,4.450000,323.833253
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,6,7.300000,325.439615
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,7,5.400000,323.262159
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,8,5.400000,322.451342
1673-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,9,4.150000,323.506785
