ID,Exec,FO,Tempo
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,0,502.050000,582.738601
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,1,493.125000,653.705576
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,2,485.350000,614.261366
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,3,417.705000,681.560508
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,4,503.745000,672.215311
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,5,419.840000,762.605076
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,6,54.400000,403.036332
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,7,403.400000,465.883815
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,8,427.920000,712.274402
581-0.005.0.99.200.10.0.5.UNIFORME.TORNEIO_4.1000,9,55.650000,402.954940
